,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,15.0,777.2340381493564,-50.41565602598634,1630.0532437291693,-25.246144621516223,0.0,0.0
