,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,7.0,152.95497227106574,-226.7184816593033,419.2720380663527,-317.40245108954116,0.0,0.0
