,Subject,k1,k2,k3,k4,k5,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,halfwidth,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BA3,BA4,BA5,BS1,BS2,BS3,BS4,BS5,x0,nondectime,halfwidth,umixturecoef
0,8.0,9.925845219602852,9.481272783467414,9.610250504825942,9.983420724560105,9.733486194719067,-0.9827511759460597,-0.49966787618261643,-0.1383987101650539,-0.5439826244820648,0.45476163926220536,0.1233919624378772,0.02575616593956247,0.34036138994827714,0.17675104021167154,0.010417299368833774,0.4143420341354118,0.6706596372852904,0.29996807669453024,0.09315964892839458,0.3655880074003625,0.3465552257571167,0.329873675878727,0.2875799027710555,0.2369496945170952,0.14742966850960165,0.13889664038451466,0.1198947514941669,0.11866271477673862,0.10218005872482117,0.0014752079994851605,0.3629277298705203,0.15428492796086513,0.014422868204371064
