,Subject,k1,k2,z1,z2,z3,zNW,a0/B0,a1/B1,x0,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,nondectime
0,8.0,3.998312179858199,9.870511828030693,-0.14031147036488267,-0.035830529443454884,0.012579462553963472,-0.09622965536139794,0.944893394352452,0.251499807670891,0.008134049740503205,0.12672165973348032,0.360653901092519,0.5010476904962361,0.243602240449989,0.07878576837427481,0.4074728972104804,0.34007680554981423,0.22336509477496563,0.17991438971447732,0.0020736571297474207,0.17582986296627218
