,Subject,k1,k2,z1,z2,z3,zNW,a0/B0,a1/B1,x0,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,nondectime
0,11.0,9.99225192393735,9.998234212850903,-0.9984221581983019,-0.9897285888928817,-0.9988050838905151,-0.9993373867749512,0.1699635389191445,0.15486776821091164,0.034448141006138175,0.3311103028014518,0.6368593930556468,1.0,0.5718384284442802,0.35282684228577943,0.2273575881256754,0.20185725340091593,0.14801358688100613,0.13566212312108483,0.0009819842572466667,0.3325855486729259
