,Subject,k1,k2,z1,z2,z3,zNW,a0/B0,a1/B1,x0,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,nondectime
0,3.0,6.55091124003102,9.939304718273402,-0.17565346972236906,-0.09803579886710423,-0.0828933145998968,-0.1257601624236071,0.8809008737268857,0.9347213604288043,0.0024320742287345307,0.10376074388994766,0.6811568429103394,0.9443411049020881,0.6977071775992476,0.5251404946977936,0.35260681487215234,0.28117599167006774,0.1907459573771138,0.15039696697474608,0.0007482202449664715,0.325689058945032
