,Subject,k1,k2,z1,z2,z3,zNW,a0/B0,a1/B1,x0,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,nondectime
0,13.0,9.820929597733425,9.7983037820893,-0.9622810480449712,-0.9097379928557449,-0.7584162492382687,-0.9828487889787351,0.21494944054593157,0.20300377457846963,0.04570746015982602,0.32242629483293683,0.38665425021946837,0.6222242478331343,0.4484609993295183,0.22711801869983866,0.25534834025482406,0.24930114947490917,0.16508504196500517,0.18882364068283075,0.0004298852125659419,0.3244359437548604
