,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,14.0,56.75557624647472,-91.06768609006976,196.53947116223458,-99.10705351085436,0.0,0.0
