,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,12.0,498.4732693339889,45.073488302099236,1080.0729949601198,173.27343289634035,0.0,0.0
