,Subject,k1,k2,z1,z2,z3,zNW,a0/B0,a1/B1,x0,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,nondectime
0,16.0,9.802271655958812,9.821895495119165,-0.9884850563024176,-0.9897232458274785,-0.9847345295269145,-0.9958745032159201,0.3383121808746594,0.2393544059710222,0.01556446115636232,0.20053636657906596,0.4391447616847329,0.6028825620820449,0.44100978405536273,0.3211533726082419,0.3346557306035953,0.3096836004684378,0.22366828590267768,0.17607027004702058,0.0002455915398568709,0.21017163497985109
