,Subject,k1,k2,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,nondectime,umixturecoef
0,15.0,9.921620118434237,9.997571243007467,-0.999910053101144,-0.9978133958189832,-0.545210823460456,-0.9415362567865058,0.4549624309704394,0.1448499468699409,0.03350711777997839,0.35159639293325473,0.021791950598849988,0.5926226814429745,0.7818617329144376,0.6023443701900836,0.36524229968997274,0.32258969616984534,0.2912012155864284,0.15438367097641564,0.13204761454927066,0.0010823597517897465,0.3571456685268035,0.010374434273180614
