,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,5.0,-1298.6752527204494,-1361.2286114645674,-2483.9492984655712,-2586.375774558742,0.0,0.0
