,Subject,k1,k2,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,nondectime,umixturecoef
0,7.0,9.84101144182153,9.998310552792526,-0.9395137220004558,-0.9520957074338141,-0.8966192179617037,-0.9938356033308527,0.1994997988324707,0.14276162104156098,0.013380509948297752,0.2785926922839835,0.009413548040042505,0.4932631409099019,0.6917455270690807,0.40416648354854806,0.23373934919970887,0.22448942652148285,0.19193461275379914,0.16648382892815244,0.1205476371078591,0.0004127433267612085,0.2838445857552728,0.016632642469687476
