,Subject,k1,k2,z1,z2,z3,zNW,a0/B0,a1/B1,x0,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,nondectime
0,14.0,5.808885188282812,9.985179725620032,-0.23142087957720514,-0.15677664191635043,-0.10825563352255141,-0.12593561265235098,0.8849003618334255,0.854908196362731,0.0011997414860903041,0.10396535513400251,0.4946933058177561,0.7034969718411712,0.5780662709321331,0.4091941508257278,0.29797487371396,0.31968501837186314,0.17966701002107066,0.1623391885255554,0.0024858115242872153,0.31072074807398686
