,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,13.0,284.20023791769745,1.3111844528866392,681.5495760359765,138.4012891464713,0.0,0.0
