,Subject,k1,k2,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,nondectime,umixturecoef
0,6.0,9.995677104284379,9.851143249505277,-0.9967734979044073,-0.7791775301608964,-0.5603112432134179,-0.7693609523390887,0.6712613030508745,0.14493877118346088,0.01834308133835052,0.28449507332133095,0.060206262276758654,0.6333146156004432,0.9491386340442787,0.6621047087897372,0.40962739888566685,0.2270017551041103,0.2316808377597116,0.1422222196598732,0.12323163560051686,0.00022676029040830104,0.32217838821726635,0.031983152270701025
