,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,9.0,-279.35040784475535,-618.0072498152028,-445.3700865259066,-1100.0176246340807,1.4534449974387902,0.3129819467877803
