,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,9.0,-58.35031339920934,-578.4756765011856,-33.591425411775674,-1073.8421516157282,0.0,0.0
