,Subject,k1,k2,k3,k4,k5,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,halfwidth,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BA3,BA4,BA5,BS1,BS2,BS3,BS4,BS5,x0,nondectime,halfwidth,umixturecoef
0,11.0,8.555947650010278,5.795178613178094,7.561454222285729,8.994625422811232,8.493020423281902,-0.3141302338338181,0.24322740159663958,-0.2564469730858798,-0.7450589618619323,0.14320872582717614,0.10181492243013812,0.06785370707189872,0.4464078994292946,0.10543546723127867,0.005836689384698016,0.6838669794085475,1.0,0.6328872017209385,0.3692054448593214,0.20985770429531325,0.18652365653488207,0.17252540052545157,0.1687912882793452,0.16917783518739682,0.1190072436442885,0.11292956669017545,0.10854577036986895,0.10002045839954399,0.10723367637696002,0.0008543975067831014,0.3865754857859797,0.05513382200218463,0.0
