,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,4.0,-411.1619345637827,-1370.8074884659036,-746.7282741674885,-2666.01938197173,0.0,0.0
