,Subject,k1,k2,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,nondectime,umixturecoef
0,12.0,9.826957993756283,9.924204367262863,-0.9624464745960511,-0.9053827988889259,-0.8789092625272231,-0.9962146374422307,0.2193246929546091,0.14911204946307333,0.034462913897961994,0.3288742449491199,0.010424510145485046,0.5026365841005508,0.8387224387646439,0.4454732606789858,0.25385324224539213,0.22452002118030362,0.20915828264174335,0.16124283799966904,0.13987359090541257,0.0018170834276618544,0.3263347393722852,0.02415832099130404
