,Subject,k1,k2,k3,k4,k5,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,halfwidth,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BA3,BA4,BA5,BS1,BS2,BS3,BS4,BS5,x0,nondectime,halfwidth,umixturecoef
0,6.0,8.367512494408093,9.662865632568334,7.734879084592082,9.007040347639707,7.82632553470957,-0.954439222566624,-0.6315058309093429,-0.4195594144813273,-0.6303026890310541,0.9402599853584999,0.10188437372587433,0.036167063222378254,0.3626408492610351,0.11706156992489299,0.0669151936514128,0.6424239661897162,0.991110866116735,0.6774072454447316,0.4010004353423474,0.20389779089620347,0.16097404555068678,0.2136164042989045,0.17942801065732344,0.23311375842310122,0.13586815725884888,0.10624674737122497,0.10587706202147851,0.10331084913385974,0.10488954597880784,0.0015479935132935024,0.35884733909224376,0.08604970574687866,0.009731003994420158
