,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,17.0,-527.4138885856325,-614.1997540749724,-971.6726227151804,-1145.24435369386,0.0,0.0
