,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,7.0,465.88579036990257,-11.663122990215603,1014.9037826575674,59.80595593733099,0.0,0.0
