,Subject,k1,k2,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,nondectime,umixturecoef
0,5.0,3.2154197075069306,3.3406119632088975,-0.8438514215043703,-0.5426339578541494,-0.4288016425386816,-0.5067720625042911,1.1262946167106698,1.5657875299343047,0.08884534904275217,0.21357290037153592,0.06816715050632069,0.8762969338458612,1.0,0.920550489285059,0.6857500926306632,0.2678205314695661,0.2747024671615849,0.13344105364137293,0.1237337435794037,0.0004591393379153111,0.351011027161626,0.013475946135907952
