,Subject,k1,k2,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,nondectime,umixturecoef
0,4.0,9.412217817286102,8.401746748482127,-0.8259352228164045,-0.9057787768822794,-0.9091843494966253,-0.9822546615696156,0.16980950712808696,0.11905773124603058,0.05146144477822632,0.3577011412269965,0.013533385403074326,0.8355201061239479,1.0,0.8667955945836465,0.5821463764587812,0.2289256755720926,0.18490160435131908,0.14166387359006377,0.10567813952050664,0.0019559291127109885,0.33741205049073403,0.004189772530728044
