,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,7.0,670.173995739069,227.22436422632467,1415.9227204942856,530.0234574687968,0.0,0.0
