,Subject,k1,k2,k3,k4,k5,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,halfwidth,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BA3,BA4,BA5,BS1,BS2,BS3,BS4,BS5,x0,nondectime,halfwidth,umixturecoef
0,2.0,4.903276729013592,5.191386879545489,5.308953383084247,7.5836664326377825,7.074505990959123,-0.7535850017357022,-0.5132319091624871,-0.4483748591259745,-0.5867987893088906,0.7720256015530322,1.0578830180083234,0.07281278032314864,0.25425290746469814,0.0069127212081659395,0.09961538635121292,0.7394840629392498,1.0,0.689631274982352,0.42881177459197917,0.2733025865212532,0.2533627364864123,0.8734005374517502,0.6694140721452227,0.641455334238264,0.12731775814102658,0.12233654666075483,0.12797584959313008,0.482922170059366,0.5431641401635019,0.011617121325754966,0.4499827277214021,0.07289977153974471,0.011947029715023592
