,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,12.0,866.2634444530872,334.43922532269795,1808.0963946263034,744.4479563655249,0.0,0.0
