,Subject,k1,k2,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,nondectime,umixturecoef
0,9.0,9.999454409328354,9.999549958019635,-0.9991216829368049,-0.9994993849437815,-0.9943201751790566,-0.9985129362494702,0.2849795501408754,0.14484600152490978,0.06422722478464905,0.39669916207821043,0.0067302342638994525,0.6708428061875775,1.0,0.6678461209567474,0.3584771954432294,0.2794764202854933,0.2320498074272076,0.14317784911046177,0.12277144637148829,0.000580634670974356,0.39209416525146457,0.01663768089327215
