,Subject,k1,k2,k3,k4,k5,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,halfwidth,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BA3,BA4,BA5,BS1,BS2,BS3,BS4,BS5,x0,nondectime,halfwidth,umixturecoef
0,10.0,9.210403317686676,8.101824432440399,9.162440620295955,9.469678156699517,9.13940168488846,-0.9950217373629302,-0.7997679838099553,-0.6317358137375615,-0.6622229015132438,0.9100742213382786,0.1035138726673126,0.04614826455037971,0.35682589027844314,0.0997113122801021,0.054183863971072554,0.7668653900472829,1.0,0.7352873746783207,0.5018317339066665,0.20959099876887588,0.23269458134930154,0.20965631786232036,0.21651369840572388,0.19862459147556005,0.1328061257977768,0.11550218719719857,0.10175402157636348,0.11212850887029457,0.10105238451296916,0.0022497546491866832,0.343668053864878,0.0603391544553504,0.004814552667467246
