,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,16.0,543.7121050903803,145.4378807675935,1200.7156414439728,426.8254790510416,0.0,0.0
