,Subject,k,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,l,m1,m2,m3,mNW,BA,BS,x0,sz,nondectime,"LogLoss (nlDDM, train)","LogLoss (OU, train)","BIC (nlDDM, train)","BIC (OU, train)","LogLoss (nlDDM, test)","LogLoss (OU, test)","BIC (nlDDM, test)","BIC (OU, test)",# train samples,# test samples
0,5.0,9.281048013828523,-0.974303022470905,-0.8458998285133036,-0.8276526215879424,-0.8454666268087516,1.026459595965441,1.3833204992533044,-0.6794020409312079,0.37849108084506267,0.24487590245577598,0.1792283481371868,2.1324933490404656,1.8602886493790058,1.7988144460293882,1.707357817474982,3.7221084561354187,2.0282591201200457,0.8965475316323768,0.07809837839726147,0.32467492279850174,-1146.6936747814727,2239.1023353934797,-2220.017980425869,4551.574039924036,-286.33910599976645,478.6808364213621,-513.1717864736556,1016.8680983686014,1536.0,384.0
