,Subject,k,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,l,m1,m2,m3,mNW,BA,BS,x0,sz,nondectime,"LogLoss (nlDDM, train)","LogLoss (OU, train)","BIC (nlDDM, train)","BIC (OU, train)","LogLoss (nlDDM, test)","LogLoss (OU, test)","BIC (nlDDM, test)","BIC (OU, test)",# train samples,# test samples
0,10.0,7.40423009985261,-0.9887104045328938,-0.7674449205252828,-0.6167962105705473,-0.8150939245287309,0.9703348087811507,1.3558272836224208,-0.3691873159040462,0.8612179177481971,0.2510342434548696,0.2908985861743778,1.109555751890937,0.7582104554238409,0.5321196814218467,0.6875980898351823,0.2493603771606967,0.14408991729410836,-0.17316904674051226,0.0320444079229909,0.28049969602828895,-669.9067335859203,-673.4428849748571,-1266.4440980347645,-1273.516400812638,-181.474551620002,-168.70241216672324,-303.4426777141267,-277.8983988075692,1536.0,384.0
