,Subject,k,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,l,m1,m2,m3,mNW,BA,BS,x0,sz,nondectime,"LogLoss (nlDDM, train)","LogLoss (OU, train)","BIC (nlDDM, train)","BIC (OU, train)","LogLoss (nlDDM, test)","LogLoss (OU, test)","BIC (nlDDM, test)","BIC (OU, test)",# train samples,# test samples
0,8.0,5.80210020666941,-0.6051470590047935,-0.37471502839957493,-0.32058768571139484,-0.4986737489451051,0.6923497582442544,1.0853626209543081,-0.3009947140306659,0.6078378516174389,0.10549589790126868,0.1,0.6042511934425833,0.33853712592429835,0.17872398357499855,0.4336166259036967,0.34143340626592167,0.198007375928261,-0.23674929376760556,0.029131482543785114,0.1754880489737608,864.4491276482638,904.2600637793231,1801.9299558088956,1881.5518280710141,174.83849823562554,205.4894042213339,408.86593501398255,470.1677469853993,1485.0,372.0
