,Subject,k,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,l,m1,m2,m3,mNW,BA,BS,x0,sz,nondectime,"LogLoss (nlDDM, train)","LogLoss (OU, train)","BIC (nlDDM, train)","BIC (OU, train)","LogLoss (nlDDM, test)","LogLoss (OU, test)","BIC (nlDDM, test)","BIC (OU, test)",# train samples,# test samples
0,6.0,9.806090917276475,-0.8663626193765301,-0.8089771273438991,-0.7672711823760301,-0.7974237146524311,1.041416717410353,1.2968460537318611,-0.6928660017593605,0.40563773788646135,0.18916404425230604,0.1,1.07317537284477,0.8054867091811694,0.6040847968007029,0.7826974937535495,0.2533516774125326,0.17419344730422104,-0.37143560612498494,0.036818100135705856,0.24113320855964873,-422.77168654796964,-300.1299307488475,-772.1870332766673,-526.9035216784231,-27.81202118702564,114.30999558519582,3.8563075177551767,288.1003410621981,1534.0,383.0
