,Subject,k1,k2,k3,k4,k5,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BA3,BA4,BA5,BS1,BS2,BS3,BS4,BS5,x0,sz,nondectime
0,7.0,7.534390151884455,7.886340438167771,8.075664830094281,9.048631762843632,9.401494358290533,-0.7417884400419187,-0.6651236020151455,-0.6345993956273572,-0.7038841031791925,1.0080084032218701,1.1747763424373576,-0.6087658170189401,0.30228154287526976,0.10497007831707739,0.6166012190127617,0.8453616642428411,0.5736034027070308,0.40733673648364904,0.24730113990255026,0.2473091446776945,0.2515337371547517,0.23898066441778815,0.23603647848501175,0.22480500594742026,0.20614591827646622,0.18862875627194686,0.1657722543159605,0.1575152268916546,-0.31615390355398676,0.01907879460669165,0.200891477550492
