,Subject,k1,k2,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,sz,nondectime
0,17.0,7.848130719953059,8.873556996639074,-0.8031481111990219,-0.7484343746838276,-0.6944740581569624,-0.721164601449374,0.8229940167403595,1.0634844324259751,-0.5134454996503088,0.3670405048591092,0.1961096722622846,0.8481188692516275,1.0,0.9252646280055158,0.7365395279020714,0.32187659056504714,0.30200017567187665,0.20504957340554852,0.17843397251335552,-0.32648769425589863,0.0057202730449397166,0.2973246301116821
