,Subject,k1,k2,z1,z2,z3,zNW,a0/B0,a1/B1,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,sz,nondectime
0,7.0,7.519068685014816,9.93951842701806,-0.795766017243185,-0.7349767786699581,-0.7080005630092148,-0.7693417500327455,1.1043388915770562,1.208385154066179,-0.6869016665140175,0.21491643381122433,0.10692747856297152,0.6166007704246911,0.851807670657615,0.5781409141071093,0.41876030933672337,0.25331701190544437,0.23509575157816576,0.21078208363330098,0.16557648470203828,-0.32872675321265843,0.011657181969080332,0.20472071288133448
