,Subject,k1,k2,z1,z2,z3,zNW,a0/B0,a1/B1,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,sz,nondectime
0,17.0,4.511266502467316,7.249274277535719,-0.8526717856306212,-0.7993641997279591,-0.7509998735360771,-0.7801037301116805,1.1702512144771346,1.2408094818283852,-0.5963530689064281,0.37124911092393,0.18818313393971703,0.8512731892138583,1.0,0.9286929842724175,0.738879908889187,0.33385631155949175,0.29648380573188116,0.2096297009040119,0.17967272510869525,-0.3212833716175745,0.060667529038207435,0.29682882530972565
