,Subject,k1,k2,k3,k4,k5,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BA3,BA4,BA5,BS1,BS2,BS3,BS4,BS5,x0,sz,nondectime
0,3.0,7.471965325135729,6.925953947884674,7.977138027898997,8.709033106682003,9.96013817835579,-0.6186695639963486,-0.4881416097201865,-0.32458264330885245,-0.43250938054111276,0.7694374288348274,0.144804171283333,0.07028274289252279,0.4803285114883743,0.32875474784928393,0.7509552956090485,0.9933594075438112,0.8152661981110756,0.6237404116756324,0.31463825158158826,0.32228063183296674,0.29825678012411533,0.28187201237514087,0.22558707328881134,0.1867593272800263,0.17121069601941724,0.1690309042103712,0.15616161324129885,0.1389834469493076,-0.2047235503286461,0.023815314010635136,0.328567239801867
