,Subject,k1,k2,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,sz,nondectime
0,11.0,8.924460064561588,9.934547779716848,-0.9895767751903576,-0.7914974456765169,-0.732551506898953,-0.8034331590836445,1.0614670778559991,1.3091576118748893,-0.6078169025732141,0.6383694150165162,0.26997217028597015,0.7674179938906833,1.0,0.7164706910711512,0.48453582398476763,0.21991248673303432,0.19633805305951152,0.14377933642181973,0.13732146078996382,-0.18251567451583928,0.04598602226465753,0.33106105211224934
