,Subject,k,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,l,m1,m2,m3,mNW,BA,BS,x0,sz,nondectime,"LogLoss (nlDDM, train)","LogLoss (OU, train)","BIC (nlDDM, train)","BIC (OU, train)","LogLoss (nlDDM, test)","LogLoss (OU, test)","BIC (nlDDM, test)","BIC (OU, test)",# train samples,# test samples
0,1.0,4.186993183122998,-1.0,-0.8370425086685968,-0.7324519194024244,-0.8852033115506508,1.6737596817052132,1.8792477545000494,-0.5608723846714986,0.8095086083955797,0.28333044793930506,0.10448800106978684,0.9535770417385656,0.5315529961432413,0.36346327955877733,0.6101404851128427,0.1886935601843649,0.1563757159740642,0.06858997499915143,0.06863156335434156,0.35297191988990106,-796.6791087618319,-707.7589122376078,-1519.9888483865877,-1342.1484553381395,-202.22704018067054,-189.6252538666988,-344.9476548354638,-319.74408220752036,1536.0,384.0
