,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,10.0,151.57371664649745,-795.5934480430797,378.74823794321316,-1515.586091435941,0.0,0.0
