,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,1.0,-690.8803019081175,-1042.392238781059,-1268.3593968409077,-1948.703029191725,0.0,0.0
