,Subject,k,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,l,m1,m2,m3,mNW,BA,BS,x0,sz,nondectime,"LogLoss (nlDDM, train)","LogLoss (OU, train)","BIC (nlDDM, train)","BIC (OU, train)","LogLoss (nlDDM, test)","LogLoss (OU, test)","BIC (nlDDM, test)","BIC (OU, test)",# train samples,# test samples
0,12.0,9.986616856613374,-0.721471343221868,-0.6334320557267605,-0.5946344524928124,-0.6543903986563337,0.8462908981232877,0.9797784193426828,-0.5410583052868818,0.2387004037598922,0.11562664522801536,0.16922173404846447,0.8969411880531776,0.5326754592525674,0.3175644241366849,0.5412618362351799,0.2390570431306145,0.17849384794661516,-0.20220120693923793,0.004924201659735727,0.27242072833316844,48.59028993491372,235.6010614088711,170.51734382640427,544.538886774319,-30.71360912982701,36.71593590523457,-1.9468683678475642,132.9122217022756,1531.0,383.0
