,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,14.0,218.0600287762854,100.6964674050447,511.600347251921,276.8732245094395,0.0,0.0
