,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,4.0,-623.1159624497509,-1404.8840818519243,-1163.076770443417,-2726.613009247764,0.0,0.0
