,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,6.0,-540.5411925029268,-250.9308608005032,-997.9387008323515,-418.7180374275043,0.0,0.0
