,Subject,k,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,l,m1,m2,m3,mNW,BA,BS,x0,sz,nondectime,"LogLoss (nlDDM, train)","LogLoss (OU, train)","BIC (nlDDM, train)","BIC (OU, train)","LogLoss (nlDDM, test)","LogLoss (OU, test)","BIC (nlDDM, test)","BIC (OU, test)",# train samples,# test samples
0,10.0,9.652991153260857,-0.9644493241827032,-0.7898357417316484,-0.7321753377136695,-0.8520064103935252,0.9509650546910848,1.2318238864329287,-0.6100371572663426,0.6614853884921089,0.21484457037864657,0.17451768298895498,1.1573986358973833,0.7451098469148283,0.577857536430674,0.7886177293902135,0.24233816111636575,0.1456777061272252,-0.20610376543501718,0.02394304553841664,0.2819426215687835,-664.4936070420854,-668.1171199693249,-1255.6178449470947,-1262.8648708015737,-177.65288305126506,-175.63042981695983,-295.79934057665287,-291.7544341080424,1536.0,384.0
