,Subject,k1,k2,k3,k4,k5,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,halfwidth,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BA3,BA4,BA5,BS1,BS2,BS3,BS4,BS5,x0,nondectime,halfwidth,umixturecoef
0,13.0,9.170467145071925,9.129284713646518,9.22661882258404,9.740923174527563,9.654090775241558,-0.912701045755091,-0.9461577150198635,-0.4935394861721788,-0.9940462921588249,0.18928614315773507,0.10239767808237232,0.06623704227057331,0.46354165016324705,0.11812022523579811,0.02879946626821639,0.5446041118054701,0.8875850038455732,0.5050103532823506,0.27398816107006124,0.21402872659753008,0.21868585204680768,0.22926511899721314,0.20223426689980273,0.19459721000184677,0.13635475012024217,0.12347886705656591,0.12345893299023492,0.10348503592420905,0.11105365220258612,0.002111486735664872,0.4058671612177968,0.07767617639789938,0.03292641575672604
