,Subject,k1,k2,k3,k4,k5,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BA3,BA4,BA5,BS1,BS2,BS3,BS4,BS5,x0,sz,nondectime
0,6.0,8.178069053819133,9.665142909688939,8.714031757284214,9.280704807267458,9.321077505630694,-0.8691115099694503,-0.8083120952828516,-0.7459220582078894,-0.7948307491294122,1.0633011718147614,1.2986431483487437,-0.6942681872936615,0.36758368967698174,0.16986668085172285,0.7866047153657056,1.0,0.815782239734359,0.5796362460959564,0.2649913886308667,0.23184669020953652,0.2663985915599054,0.2506680083450965,0.28186238994753215,0.21783476194232843,0.18842710482421499,0.18738969689641954,0.17298983583523714,0.15482226438086777,-0.3590396288096762,0.023746127269902273,0.23452306330225267
