,Subject,k1,k2,z1,z2,z3,zNW,a0/B0,a1/B1,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,sz,nondectime
0,15.0,4.964505578600825,10.0,-0.850380102279284,-0.7405460249416771,-0.6135865090455755,-0.7336254701677711,0.9921662780204386,1.0615547706967907,-0.46462686123974384,0.6177508938210047,0.24966882453671732,0.7104002079850257,0.9026619429574139,0.718978910758316,0.48275674726147016,0.331855072401244,0.2960924355153743,0.17718893502310823,0.1559643589940899,-0.25492045366656946,0.016347042946597723,0.3081803095918093
