,a (nl-DDM),k (nl-DDM),z (nl-DDM),x0 (nl-DDM),sz (nl-DDM),drift,B,x0,sz
44,2.3333333333333335,5.0,0.0,0.0,0.0,0.12178413681228316,0.16674109122557734,-0.07314858981923766,0.009426409458999085
45,2.381818181818182,5.0,0.0,0.0,0.0,0.01,0.16279247792193186,-0.023881617337583982,7.77802019802376e-05
46,2.4303030303030306,5.0,0.0,0.0,0.0,0.01,0.15925875681245305,-0.006797976963970109,-0.002384327919409346
47,2.478787878787879,5.0,0.0,0.0,0.0,0.05958670327934181,0.1560217714232346,-0.0381616119070477,0.0037345776965396205
48,2.5272727272727273,5.0,0.0,0.0,0.0,0.012973785651938394,0.15453270573449807,-0.0027069947387151627,2.500077283218438e-05
49,2.575757575757576,5.0,0.0,0.0,0.0,0.01,0.15023192671425356,-0.00930972500315741,0.001120485347084088
50,2.6242424242424245,5.0,0.0,0.0,0.0,0.05883227893946196,0.1494312031174614,-0.028407925073605345,0.0001453171381777807
51,2.672727272727273,5.0,0.0,0.0,0.0,0.030280370878960086,0.14732740508862907,-0.01172381388690702,0.0019386365699824992
52,2.721212121212121,5.0,0.0,0.0,0.0,0.01,0.1460026331912907,-0.010749006643149261,0.0031056741543393773
53,2.76969696969697,5.0,0.0,0.0,0.0,0.01,0.14364138076903377,-0.0021640615709591637,0.0032544049133791386
54,2.8181818181818183,5.0,0.0,0.0,0.0,0.03404101401220878,0.1422117911581644,-0.01591724663648364,-0.0005611492506666371
55,2.8666666666666667,5.0,0.0,0.0,0.0,0.017949456334397353,0.13950698213462687,-0.002875413769120816,-0.006854033805076765
56,2.9151515151515155,5.0,0.0,0.0,0.0,0.01,0.1397696025628541,0.0050163069336572885,0.0058365588523399126
57,2.963636363636364,5.0,0.0,0.0,0.0,0.12857584043021011,0.13566846082290418,-0.06492105780131807,-0.00017116304606856758
58,3.012121212121212,5.0,0.0,0.0,0.0,0.11602043045855023,0.13488952797770093,-0.040765693204159126,0.011256939200614768
59,3.060606060606061,5.0,0.0,0.0,0.0,0.01,0.13259085083101851,0.0023191551118224574,0.015020571181904918
60,3.1090909090909093,5.0,0.0,0.0,0.0,0.01,0.13055826219341515,-0.01069184072858076,0.01902070372165454
61,3.1575757575757577,5.0,0.0,0.0,0.0,0.01,0.12927103291792363,0.0034772321603868672,0.00018403647760356634
62,3.206060606060606,5.0,0.0,0.0,0.0,0.01,0.1277533364116774,-0.008560240836971933,-0.0010503609753669263
63,3.254545454545455,5.0,0.0,0.0,0.0,0.034237844641095624,0.12688795028385869,-0.012272987503155974,0.007249801727391869
64,3.303030303030303,5.0,0.0,0.0,0.0,0.01,0.1258165213707958,-0.006639592187263177,0.0014400056695760277
65,3.3515151515151516,5.0,0.0,0.0,0.0,0.01431144442029632,0.12247125933664282,-0.02241005794257056,0.005948194209492774
66,3.4000000000000004,5.0,0.0,0.0,0.0,0.08948275800255098,0.12204143600548267,-0.03584934168336984,0.010933071288931728
67,3.4484848484848487,5.0,0.0,0.0,0.0,0.01,0.12048269512936471,-0.012422899872305826,-0.001802393656304857
68,3.496969696969697,5.0,0.0,0.0,0.0,0.01,0.11864654569210398,-0.012370377070866967,0.009338588542835202
69,3.5454545454545454,5.0,0.0,0.0,0.0,0.11364871316062392,0.11550065770577511,-0.05079149812370587,0.011862797664838443
70,3.593939393939394,5.0,0.0,0.0,0.0,0.042495081385362905,0.11569057541760763,-0.02363638454652872,0.00030066395052097405
71,3.6424242424242426,5.0,0.0,0.0,0.0,0.01,0.1133034451813808,0.003338490320500931,0.00016827963051246897
72,3.690909090909091,5.0,0.0,0.0,0.0,0.043069247201281545,0.11261622178819852,-0.017538463163437656,-0.004539426144913983
73,3.7393939393939397,5.0,0.0,0.0,0.0,0.18310168982589603,0.11228662187330585,-0.06374078709282904,0.004480001629033836
74,3.787878787878788,5.0,0.0,0.0,0.0,0.01,0.1105053851999811,-0.0015590380437658924,0.011553455406295043
75,3.8363636363636364,5.0,0.0,0.0,0.0,0.01,0.10962003365927941,-0.008480667936232034,0.00797663194740661
76,3.884848484848485,5.0,0.0,0.0,0.0,0.01,0.10928106326831521,-0.02476827977130669,-0.006452768271631548
77,3.9333333333333336,5.0,0.0,0.0,0.0,0.01,0.10805487041111572,-0.012084496072694573,0.013257639592074932
78,3.981818181818182,5.0,0.0,0.0,0.0,0.01,0.10544553017125224,-0.015871237970852103,0.015154278262478948
79,4.03030303030303,5.0,0.0,0.0,0.0,0.024722029177015704,0.10507308198526122,0.008297408207974977,0.01236207918843979
80,4.078787878787879,5.0,0.0,0.0,0.0,0.11400066486155691,0.10570977929570091,-0.028831372540951694,-0.002600647355505248
