,Subject,k1,k2,k3,k4,k5,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,halfwidth,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BA3,BA4,BA5,BS1,BS2,BS3,BS4,BS5,x0,nondectime,halfwidth,umixturecoef
0,12.0,9.983401825487364,9.57104152367984,8.013073101655177,7.868462819606716,9.369358909103134,-0.9319063774918263,-0.8597695874308364,-0.4656361662313995,-0.972057013197304,0.15852295447039078,0.1049517212856439,0.06380368929586266,0.451947634026181,0.14842986464261948,0.03351009334343702,0.5678605583497571,0.9763319417977558,0.5022888127872359,0.283564710666622,0.24378119935238018,0.16853020936448987,0.17841642921135142,0.1948944167040727,0.16931582055897876,0.1355531748434075,0.13291348210100257,0.12260259364528525,0.110705840599502,0.1027825638272678,0.00182983991422183,0.3871801754641545,0.09528258453387937,0.024738936324260243
