,Subject,k1,k2,z1,z2,z3,zNW,a0/B0,a1/B1,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,sz,nondectime
0,3.0,5.292689156454285,8.85946036518871,-0.9227160775813913,-0.8192492622615732,-0.7765948466484898,-0.8341475919609128,1.1216545838402416,1.2400000206614687,-0.6422021503081847,0.4747180078524751,0.21958747799527872,0.7170053665356072,0.9990925719030157,0.7761903587120428,0.6313232373335332,0.3237183935112382,0.2631358505046979,0.17430244849034743,0.150384666507422,-0.17689883959377284,0.01802054945417686,0.32984084045238216
