,Subject,k1,k2,k3,k4,k5,z1,z2,z3,zNW,a0/BA,a1/BS,x0,nondectime,halfwidth,umixturecoef,vNW,v1,v2,v3,BA1,BA2,BA3,BA4,BA5,BS1,BS2,BS3,BS4,BS5,x0,nondectime,halfwidth,umixturecoef
0,14.0,9.94285350978368,9.991082463480486,9.95270711733983,9.85366978467772,9.941420971002596,-0.9948847281675898,-0.9997376337908416,-0.982723355572408,-0.9968981681943611,0.2649249817780994,0.1265182118435524,0.09362412679057533,0.44242727928726044,0.11877020245649378,0.009472186188345666,0.48021015220941216,1.0,0.6095993663469761,0.40078717017156185,0.25323370902986914,0.258957166655672,0.2620004098890612,0.2510285203976565,0.2738626555810562,0.15123471851147402,0.12627584069576242,0.11991096349228192,0.11801344249761164,0.11585033285111074,0.01546973653344002,0.39350751290857305,0.08048079957721573,0.016838995990463523
