,B (DDM),v (DDM),x0 (DDM),sz (DDM),k,z,a/B,x0,sz
60,1.0,6.0606060606060606,0.0,0.0,2.832531586576333,-0.9159645043433644,3.4997966416021695,-0.8092960940719379,0.02477798187405389
61,1.0,6.161616161616162,0.0,0.0,2.6041325130663946,-0.9381164562149673,3.191155689796549,-0.7525603885382738,0.08728513570691021
62,1.0,6.262626262626262,0.0,0.0,2.218443933163395,-0.411033404646223,4.042999989232039,-0.37278365539856606,0.0027548608000382835
63,1.0,6.363636363636363,0.0,0.0,2.6214545548294033,-0.9185061002925662,3.4738671346133145,-0.7802866550508145,0.06037492923785326
64,1.0,6.4646464646464645,0.0,0.0,2.331589958971654,-0.7875981526778718,3.7839999685435592,-0.6917265571836633,0.055151539208484035
65,1.0,6.565656565656566,0.0,0.0,2.966787441256294,-0.8151683634675656,3.464999988069778,-0.727261261317377,0.01781875231741914
66,1.0,6.666666666666667,0.0,0.0,2.4940095124871418,-0.9833553089210401,3.5917751214649076,-0.8093240599903485,0.11356716752636542
67,1.0,6.767676767676767,0.0,0.0,2.696155611827659,-0.715872312868691,3.2879999688272625,-0.5828756353901743,0.029557421454036836
68,1.0,6.8686868686868685,0.0,0.0,2.462791473006845,-0.7882730300499335,3.9299999743374086,-0.707147728215102,0.0040592877974798824
69,1.0,6.96969696969697,0.0,0.0,2.6087299228204817,-0.9488674868570101,3.899999998404383,-0.8263016623334184,0.011495718022557888
70,1.0,7.070707070707071,0.0,0.0,1.7850578259521797,-0.7397140948426796,4.856999995571247,-0.68085051496748,0.0067695824377591585
71,1.0,7.171717171717171,0.0,0.0,3.7736313909311905,-0.8872749719937005,2.948859166255551,-0.7324809953098695,0.021306623697069593
72,1.0,7.2727272727272725,0.0,0.0,2.9607007446952633,-0.9439640686828026,3.4325831811041327,-0.7842079764029636,0.02069416384506595
73,1.0,7.373737373737374,0.0,0.0,3.3641771558565923,-0.9592538270219607,3.14753966428794,-0.7762474022951532,0.018175930216487446
74,1.0,7.474747474747475,0.0,0.0,2.8693904739106775,-0.9807051218214234,3.4549549333346565,-0.792327216334264,-0.0004016160385487133
75,1.0,7.575757575757575,0.0,0.0,1.7901552940896681,-0.888319984244687,4.969999991691886,-0.7902322339325764,0.02136570226088441
