,Subject,k1,k2,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,sz,nondectime
0,15.0,8.687996463426993,9.949150315658315,-0.8043332972211568,-0.6752607775819309,-0.5630580811898364,-0.6801801522705144,0.7411274551052875,1.0840246743132753,-0.428967007644238,0.5861066860114128,0.2517980845418324,0.7074598353571673,0.8989062605353499,0.7160221212389779,0.4810992403161342,0.32640877602464635,0.2993888176078384,0.17655030170006314,0.15523603504048444,-0.2645620444321939,0.01437353078187853,0.30941949983661743
