,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,10.0,-862.9271908151156,-853.5470856919322,-1620.0132551199256,-1578.5728034784934,0.503980756340982,0.49600772291125683
