,Subject,LogLoss (nlDDM),LogLoss (DDM),"BIC (nlDDM, bounded SP)",BIC (DDM),Perf (nlDDM),Perf (DDM)
0,9.0,-504.5186629996724,-420.5633998458961,-925.9281246127018,-758.0175983051491,0.0,0.0
