,Subject,k1,k2,z1,z2,z3,zNW,a0/B0,a1/B1,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,sz,nondectime
0,1.0,9.784347166727546,9.817443188614238,-0.9882623886537845,-0.9291274258473935,-0.9614082373358314,-0.9833299876826321,0.1795346188176561,0.15486852414549723,0.3520765052226502,0.07144858394599041,0.3539862885768493,0.6805695235454363,0.94048696138786,0.6246174241417077,0.40046066287882226,0.2074398778474001,0.16703662786059464,0.16845757814408469,0.14590732713846705,0.0022568532954239107,0.04752602706199005,0.3503678730435098
