,Subject,k1,k2,z1,z2,z3,zNW,a0/B0,a1/B1,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,sz,nondectime
0,4.0,5.418990344877174,10.0,-1.0,-0.8547416438841298,-0.6263105334515686,-0.8840345143965443,1.1603920774062892,1.3365966694743652,-0.09482099554312717,0.9394592401517299,0.32033638332439607,0.8491223051684785,0.9946354338724012,0.9858493567825576,0.5628334145597025,0.22308388536212004,0.1907310016176309,0.15025404666843395,0.12050728749296263,-0.10999301903800174,0.12813750392151413,0.3222571957850537
