,Subject,k1,k2,z1,z2,z3,zNW,a0/BA,a1/BS,x0,sz,nondectime,vNW,v1,v2,v3,BA1,BA2,BS1,BS2,x0,sz,nondectime
0,1.0,7.649379601191027,9.086345999306438,-0.9441579654137746,-0.8154952243551037,-0.7135590265723251,-0.8407909632294999,1.15064546287061,1.283465589653546,-0.567745205141067,0.6545202379495599,0.2682806149691842,0.668523372909145,0.9321020254861375,0.5965484416263582,0.37613965873389715,0.20151135417919747,0.15606926321123882,0.16736064663454936,0.14948475494017033,0.018738724182436384,0.031200623827309204,0.35459745838387813
